order_id,order_date,region,category,quantity,unit_price,discount
ORD-002390,2025-02-25,Daegu,Electronics,3,242945.0,0
ORD-002391,2025-02-16,Daegu,Electronics,1,139253.0,0.1
ORD-002392,2025-04-19,Seoul,Home,4,202344.0,0
ORD-002393,2025-03-07,Seoul,Food,5,253291.0,0.1
ORD-002394,2025-03-25,Incheon,Fashion,2,186832.0,0.15
ORD-002395,2025-02-20,Incheon,Fashion,2,275457.0,0
ORD-002396,2025-01-30,Seoul,Electronics,2,36511.0,0
ORD-002397,2025-03-28,Seoul,Home,9,12401.0,0.1
ORD-002398,2025-01-26,Daegu,Beauty,8,87583.0,0.15
ORD-002399,2025-03-16,Seoul,Fashion,2,135435.0,0.15
ORD-002400,2025-02-20,Busan,Beauty,3,40108.0,0
ORD-002401,2025-02-25,Daegu,Fashion,1,272134.0,0
ORD-002402,2025-03-20,Busan,Electronics,4,269573.0,0.1
ORD-002403,2025-01-26,,Electronics,10,154415.0,0.05
ORD-002404,2025-04-14,Incheon,Electronics,8,88819.0,0
ORD-002405,2025-01-01,Daegu,Home,5,57176.0,0
ORD-002406,2025-02-25,Daegu,Fashion,1,103239.0,0
ORD-002407,2025-03-14,Incheon,Home,6,256818.0,0
ORD-002408,2025-03-06,Seoul,Home,1,18505.0,0.1
ORD-002409,2025-02-06,Gwangju,Electronics,9,216382.0,0
ORD-002410,2025-02-24,Seoul,Fashion,3,160884.0,0
ORD-002411,2025-03-03,Seoul,Beauty,4,,0.15
ORD-002412,2025-04-11,Seoul,Fashion,5,222693.0,0
ORD-002413,2025-02-11,Gwangju,Food,3,215877.0,0.05
ORD-002414,2025-03-27,Seoul,Food,4,200911.0,0
ORD-002415,2025-01-30,,Beauty,1,219019.0,0.15
ORD-002416,2025-03-11,Busan,Beauty,9,66578.0,0
ORD-002417,2025-02-20,Seoul,Electronics,8,248227.0,0
ORD-002418,2025-03-03,Incheon,Fashion,10,171437.0,0
ORD-002419,2025-04-02,Seoul,Electronics,8,283573.0,0.05
ORD-002420,2025-01-02,Seoul,Electronics,10,126827.0,0.15
ORD-002421,2025-03-20,Incheon,Electronics,6,251136.0,0
ORD-002422,2025-04-30,,Fashion,8,,0
ORD-002423,2025-03-20,Busan,Home,5,273095.0,0.15
ORD-002424,2025-04-30,Gwangju,Electronics,10,82217.0,0.1
ORD-002425,2025-02-26,Daegu,Home,8,68797.0,0.15
ORD-002426,2025-02-15,Daegu,Electronics,10,133634.0,0
ORD-002427,2025-02-26,Gwangju,Electronics,7,97452.0,0
ORD-002428,2025-04-14,Daegu,Electronics,10,160377.0,0.05
ORD-002429,2025-04-10,Incheon,Beauty,7,156045.0,0.1
ORD-002430,2025-04-30,Daegu,Electronics,4,231688.0,0.1
ORD-002431,2025-02-03,Incheon,Food,5,,0.05
ORD-002432,2025-02-27,Seoul,Electronics,7,102746.0,0
ORD-002433,2025-01-17,Busan,Home,4,,0.05
ORD-002434,2025-01-27,Busan,Beauty,4,138169.0,0
ORD-002435,2025-04-26,Daegu,Food,6,157225.0,0
ORD-002436,2025-02-03,Daegu,Food,6,140913.0,0.1
ORD-002437,2025-05-01,Seoul,Fashion,3,249471.0,0
ORD-002438,2025-02-05,,Home,5,210902.0,0
ORD-002439,2025-01-30,Busan,Food,9,235784.0,0.15
ORD-002440,2025-01-06,Daegu,Home,9,51044.0,0.15
ORD-002441,2025-02-26,Incheon,Home,8,21862.0,0
ORD-002442,2025-04-09,Busan,Electronics,5,38436.0,0
ORD-002443,2025-02-17,Daegu,Food,10,223405.0,0
ORD-002444,2025-03-01,Busan,Beauty,4,185834.0,0
ORD-002445,2025-04-21,Seoul,Beauty,7,126503.0,0
ORD-002446,2025-01-19,Gwangju,Fashion,9,199164.0,0
ORD-002447,2025-05-01,Seoul,Food,2,154453.0,0.05
ORD-002448,2025-04-19,Busan,Food,9,133991.0,0.1
ORD-002449,2025-01-10,Gwangju,Food,2,,0
ORD-002450,2025-04-07,Gwangju,Food,9,20393.0,0.1
ORD-002451,2025-02-05,Gwangju,Food,4,168462.0,0
ORD-002452,2025-02-06,Busan,Home,10,140742.0,0.05
ORD-002453,2025-03-17,Incheon,Home,7,72180.0,0.1
ORD-002454,2025-03-11,Seoul,Fashion,7,141728.0,0
ORD-002455,2025-01-27,Gwangju,Electronics,4,57028.0,0
ORD-002456,2025-03-08,Seoul,Electronics,8,-5928.0,0.05
ORD-002457,2025-03-03,Daegu,Food,9,293444.0,0.05
ORD-002458,2025-03-27,Busan,Home,3,44503.0,0.05
ORD-002459,2025-02-14,Incheon,Electronics,2,114896.0,0
ORD-002460,2025-02-01,,Beauty,6,153121.0,0.15
ORD-002461,2025-03-20,Busan,Food,9,94505.0,0
ORD-002462,2025-01-25,,Electronics,2,269657.0,0.1
ORD-002463,2025-01-22,Busan,Home,6,,0.1
ORD-002464,2025-02-11,Gwangju,Electronics,9,56393.0,0
ORD-002465,2025-03-12,Seoul,Electronics,4,206391.0,0
ORD-002466,2025-04-24,Seoul,Home,9,30611.0,0
ORD-002467,2025-01-06,Gwangju,Home,6,26452.0,0
ORD-002468,2025-03-14,Incheon,Food,7,126880.0,0.05
ORD-002469,2025-03-23,Gwangju,Electronics,6,,0.1
ORD-002470,2025-02-01,Gwangju,Home,7,233476.0,0
ORD-002471,2025-01-09,Seoul,Beauty,2,266544.0,0.15
ORD-002472,2025-02-14,Seoul,Food,8,29162.0,0
ORD-002473,2025-01-20,Seoul,Fashion,8,283275.0,0.05
ORD-002474,2025-02-03,Gwangju,Electronics,9,61293.0,0.05
ORD-002475,2025-02-13,Daegu,Beauty,5,275225.0,0
ORD-002476,2025-04-13,Gwangju,Fashion,10,,0
ORD-002477,2025-02-10,Seoul,Electronics,3,,0
ORD-002478,2025-01-04,Incheon,Fashion,1,237271.0,0
ORD-002479,2025-02-20,Gwangju,Fashion,4,8282.0,0
ORD-002480,2025-03-18,Incheon,Electronics,4,89213.0,0.15
ORD-002481,2025-03-26,Busan,Home,3,49325.0,0
ORD-002482,2025-02-09,Seoul,Electronics,1,106599.0,0.15
ORD-002483,2025-04-14,Incheon,Fashion,3,130510.0,0.1
ORD-002484,2025-03-20,Gwangju,Food,3,110183.0,0
ORD-002485,2025-04-01,Seoul,Food,1,299249.0,0
ORD-002486,2025-01-11,Gwangju,Beauty,3,49422.0,0
ORD-002487,2025-01-30,Incheon,Fashion,3,16675.0,0.05
ORD-002488,2025-04-20,Seoul,Fashion,10,182634.0,0.15
ORD-002489,2025-04-18,Seoul,Home,10,275107.0,0.05
ORD-002490,2025-01-15,Daegu,Food,1,32601.0,0
ORD-002491,2025-01-27,Gwangju,Electronics,3,175702.0,0
ORD-002492,2025-03-24,Gwangju,Electronics,7,51429.0,0.15
ORD-002493,2025-01-08,Seoul,Food,1,,0
ORD-002494,2025-02-04,Gwangju,Food,3,230895.0,0
ORD-002495,2025-04-24,Gwangju,Electronics,3,65381.0,0.15
ORD-002496,2025-04-28,Daegu,Home,10,,0
ORD-002497,2025-03-27,Seoul,Beauty,1,106591.0,0
ORD-002498,2025-02-11,Seoul,Food,4,244126.0,0
ORD-002499,2025-02-25,Gwangju,Electronics,7,118607.0,0
ORD-002500,2025-03-26,Gwangju,Food,1,287978.0,0.15
ORD-002501,2025-02-03,Daegu,Food,6,21035.0,0
ORD-002502,2025-01-05,Busan,Home,3,,0.15
ORD-002503,2025-04-03,Daegu,Food,10,233374.0,0
ORD-002504,2025-03-16,Daegu,Electronics,5,8826.0,0.05
ORD-002505,2025-01-08,Seoul,Beauty,10,76160.0,0.1
ORD-002506,2025-04-18,Gwangju,Food,4,238220.0,0
ORD-002507,2025-03-17,Incheon,Electronics,3,129769.0,0.1
ORD-002508,2025-04-02,Incheon,Fashion,1,229361.0,0
ORD-002509,2025-01-12,Daegu,Home,4,56744.0,0
ORD-002510,2025-01-22,Busan,Electronics,10,19028.0,0.15
ORD-002511,2025-04-20,Daegu,Fashion,9,264246.0,0
ORD-002512,2025-01-02,Gwangju,Beauty,8,170760.0,0.15
ORD-002513,2025-01-08,Busan,Electronics,2,271540.0,0.15
ORD-002514,2025-01-24,Gwangju,Home,6,7078.0,0
ORD-002515,2025-02-12,Incheon,Electronics,1,164384.0,0.15
ORD-002516,2025-03-18,Busan,Home,8,289854.0,0.1
ORD-002517,2025-03-19,Incheon,Food,2,224736.0,0.15
ORD-002518,2025-02-03,Daegu,Electronics,9,215473.0,0
ORD-002519,2025-04-29,Daegu,Beauty,9,,0
ORD-002520,2025-01-16,Gwangju,Beauty,8,28766.0,0.15
ORD-002521,2025-02-22,Daegu,Home,9,133394.0,0
ORD-002522,2025-03-11,Daegu,Food,10,241698.0,0
ORD-002523,2025-03-28,Busan,Electronics,4,189719.0,0
ORD-002524,2025-04-12,Gwangju,Food,9,23181.0,0
ORD-002525,2025-02-04,,Electronics,4,113697.0,0
ORD-002526,2025-03-22,Daegu,Home,5,156999.0,0
ORD-002527,2025-04-13,Gwangju,Home,2,,0.05
ORD-002528,2025-04-17,Incheon,Food,4,61693.0,0.15
ORD-002529,2025-02-16,Seoul,Fashion,3,119626.0,0.15
ORD-002530,2025-02-03,Busan,Electronics,10,142498.0,0.1
ORD-002531,2025-03-29,Busan,Fashion,3,227452.0,0
ORD-002532,2025-03-15,Busan,Fashion,6,74917.0,0
ORD-002533,2025-02-04,,Electronics,2,137468.0,0.05
ORD-002534,2025-03-22,,Electronics,10,241739.0,0.1
ORD-002535,2025-03-30,Gwangju,Beauty,6,256504.0,0
ORD-002536,2025-01-05,Incheon,Beauty,5,198308.0,0.05
ORD-002537,2025-03-18,Incheon,Electronics,4,298293.0,0.15
ORD-002538,2025-01-27,Seoul,Electronics,3,153024.0,0.15
ORD-002539,2025-02-16,Busan,Home,8,39541.0,0.15
ORD-002540,2025-01-16,Busan,Fashion,3,270444.0,0
ORD-002541,2025-03-19,Busan,Beauty,3,76443.0,0
ORD-002542,2025-04-11,Incheon,Home,10,131132.0,0
ORD-002543,2025-03-13,,Fashion,7,293054.0,0.05
ORD-002544,2025-02-25,Busan,Beauty,4,230660.0,0
ORD-002545,2025-01-25,Seoul,Food,9,73704.0,0.15
ORD-002546,2025-04-17,Gwangju,Food,5,57366.0,0
ORD-002547,2025-03-31,Busan,Fashion,7,154734.0,0
ORD-002548,2025-02-03,Gwangju,Food,1,68948.0,0
ORD-002549,2025-03-22,Incheon,Beauty,8,292683.0,0.05
ORD-002550,2025-02-05,Busan,Fashion,5,283746.0,0.05
ORD-002551,2025-01-01,Seoul,Electronics,2,206749.0,0
ORD-002552,2025-03-04,Daegu,Beauty,7,180867.0,0.1
ORD-002553,2025-04-24,Seoul,Food,3,85124.0,0
ORD-002554,2025-04-07,,Food,9,34898.0,0.15
ORD-002555,2025-03-10,Daegu,Electronics,8,40661.0,0.15
ORD-002556,2025-04-18,Daegu,Home,9,122134.0,0
ORD-002557,2025-01-20,Gwangju,Fashion,9,45917.0,0.05
ORD-002558,2025-04-28,Seoul,Food,5,51204.0,0
ORD-002559,2025-04-05,Daegu,Food,4,269597.0,0
ORD-002560,2025-04-15,Incheon,Fashion,4,,0
ORD-002561,2025-01-01,Incheon,Electronics,3,113531.0,0.15
ORD-002562,2025-03-08,Seoul,Food,8,179739.0,0.1
ORD-002563,2025-01-27,Incheon,Electronics,7,102776.0,0.15
ORD-002564,2025-02-05,Gwangju,Home,8,162532.0,0
ORD-002565,2025-03-27,Seoul,Food,8,117109.0,0
ORD-002566,2025-04-13,,Home,6,31559.0,0.15
ORD-002567,2025-02-26,Seoul,Beauty,9,170322.0,0.1
ORD-002568,2025-01-08,Daegu,Home,10,70204.0,0
ORD-002569,2025-02-15,Daegu,Beauty,5,43510.0,0.15
ORD-002570,2025-03-03,Daegu,Fashion,8,88829.0,0
ORD-002571,2025-01-13,Gwangju,Electronics,1,62102.0,0
ORD-002572,2025-04-28,Incheon,Beauty,4,103177.0,0.15
ORD-002573,2025-01-08,Daegu,Food,9,78063.0,0.1
ORD-002574,2025-01-25,Daegu,Beauty,6,23950.0,0.1
ORD-002575,2025-01-29,Gwangju,Beauty,10,,0
ORD-002576,2025-03-21,Incheon,Beauty,2,298574.0,0
ORD-002577,2025-01-02,Seoul,Beauty,10,268756.0,0
ORD-002578,2025-03-29,Gwangju,Food,1,191951.0,0.1
ORD-002579,2025-02-23,Busan,Beauty,5,144136.0,0
ORD-002580,2025-04-12,Busan,Fashion,7,286225.0,0
ORD-002581,2025-01-14,Seoul,Fashion,8,31063.0,0.1
ORD-002582,2025-03-26,Incheon,Fashion,3,68627.0,0.1
ORD-002583,2025-04-05,Seoul,Beauty,3,36532.0,0.1
ORD-002584,2025-01-09,Gwangju,Food,7,,0.1
ORD-002585,2025-01-23,Busan,Home,6,147676.0,0
ORD-002586,2025-02-08,Busan,Food,8,232630.0,0.15
ORD-002587,2025-04-23,Gwangju,Beauty,2,131587.0,0
ORD-002588,2025-03-21,Incheon,Fashion,1,293570.0,0
ORD-002589,2025-01-17,,Food,2,225067.0,0
ORD-002590,2025-02-09,Incheon,Beauty,10,244743.0,0
ORD-002591,2025-02-23,Daegu,Food,7,122901.0,0.05
ORD-002592,2025-02-13,Daegu,Food,8,65561.0,0.05
ORD-002593,2025-02-28,Daegu,Food,7,163387.0,0
ORD-002594,2025-02-03,Seoul,Food,2,18190.0,0.15
ORD-002595,2025-04-10,Daegu,Food,5,132403.0,0
ORD-002596,2025-01-13,Busan,Food,4,55452.0,0.15
ORD-002597,2025-01-03,Daegu,Fashion,5,222724.0,0.15
ORD-002598,2025-01-12,Incheon,Home,6,85643.0,0.15
ORD-002599,2025-04-21,Gwangju,Electronics,7,29143.0,0
ORD-002600,2025-04-03,Incheon,Beauty,5,184516.0,0
ORD-002601,2025-02-21,Busan,Electronics,2,289918.0,0.1
ORD-002602,2025-03-14,Gwangju,Home,9,11809.0,0
ORD-002603,2025-03-20,Busan,Home,4,199331.0,0.1
ORD-002604,2025-04-10,Daegu,Beauty,2,96001.0,0.1
ORD-002605,2025-02-22,Gwangju,Beauty,5,257448.0,0.15
ORD-002606,2025-01-14,Seoul,Home,8,116169.0,0
ORD-002607,2025-03-17,Seoul,Home,623,27300.0,0
ORD-002608,2025-04-29,Daegu,Fashion,8,15911.0,0
ORD-002609,2025-02-04,Incheon,Food,5,115586.0,0.1
ORD-002610,2025-03-06,Gwangju,Food,9,189207.0,0.1
ORD-002611,2025-04-20,Incheon,Beauty,1,159144.0,0
ORD-002612,2025-02-16,Seoul,Food,10,163161.0,0
ORD-002613,2025-02-16,Incheon,Food,2,116408.0,0
ORD-002614,2025-04-06,Daegu,Home,7,46005.0,0.15
ORD-002615,2025-04-12,Gwangju,Beauty,10,96007.0,0.1
ORD-002616,2025-04-19,Daegu,Home,2,230722.0,0.05
ORD-002617,2025-01-14,Seoul,Fashion,9,219437.0,0.15
ORD-002618,2025-04-03,Incheon,Beauty,3,29683.0,0.1
ORD-002619,2025-04-30,Gwangju,Fashion,2,224123.0,0
ORD-002620,2025-01-18,Seoul,Food,3,21087.0,0
ORD-002621,2025-03-16,Seoul,Home,1,183131.0,0.05
ORD-002622,2025-03-29,Seoul,Beauty,3,15807.0,0
ORD-002623,2025-01-28,Gwangju,Food,7,258584.0,0.1
ORD-002624,2025-04-12,Busan,Electronics,6,76400.0,0
ORD-002625,2025-01-17,Daegu,Fashion,1,86797.0,0.05
ORD-002626,2025-03-25,Incheon,Beauty,3,179002.0,0
ORD-002627,2025-03-01,Gwangju,Food,9,99487.0,0
ORD-002628,2025-04-26,Busan,Home,2,204137.0,0.05
ORD-002629,2025-02-14,Daegu,Food,2,174652.0,0
ORD-002630,2025-04-05,Gwangju,Beauty,2,132576.0,0.15
ORD-002631,2025-01-25,Incheon,Food,2,274517.0,0
ORD-002632,2025-01-30,Busan,Fashion,3,208677.0,0
ORD-002633,2025-01-01,Incheon,Home,5,83316.0,0
ORD-002634,2025-03-01,Seoul,Home,5,261308.0,0
ORD-002635,2025-02-05,Busan,Electronics,4,251725.0,0.05
ORD-002636,2025-03-27,,Home,8,180828.0,0.1
ORD-002637,2025-04-12,Incheon,Beauty,7,,0
ORD-002638,2025-03-13,Incheon,Home,8,267874.0,0
ORD-002639,2025-02-03,Incheon,Fashion,6,98716.0,0.15
ORD-002640,2025-03-07,Seoul,Home,4,166590.0,0
ORD-002641,2025-04-12,Busan,Food,7,57543.0,0.1
ORD-002642,2025-04-26,Gwangju,Beauty,7,258252.0,0.05
ORD-002643,2025-03-30,Seoul,Electronics,4,140842.0,0.15
ORD-002644,2025-01-29,Gwangju,Fashion,7,141488.0,0
ORD-002645,2025-02-07,Daegu,Home,9,90717.0,0.15
ORD-002646,2025-04-28,Busan,Beauty,7,175461.0,0
ORD-002647,2025-01-10,Busan,Food,7,88958.0,0
ORD-002648,2025-01-07,Incheon,Electronics,7,191987.0,0.1
ORD-002649,2025-03-19,,Food,10,243938.0,0
ORD-002650,2025-04-28,Incheon,Electronics,9,172287.0,0
ORD-002651,2025-01-12,Seoul,Electronics,10,117614.0,0.1
ORD-002652,2025-01-14,Daegu,Fashion,1,36915.0,0.1
ORD-002653,2025-01-16,Gwangju,Food,2,98779.0,0.05
ORD-002654,2025-04-05,Incheon,Home,8,49542.0,0.1
ORD-002655,2025-02-28,Daegu,Home,2,142919.0,0.15
ORD-002656,2025-04-22,Busan,Electronics,7,162965.0,0.15
ORD-002657,2025-02-22,Seoul,Beauty,5,138591.0,0
ORD-002658,2025-03-04,Seoul,Food,1,12968.0,0
ORD-002659,2025-01-06,Busan,Fashion,3,227563.0,0
ORD-002660,2025-02-02,Daegu,Fashion,8,280732.0,0
ORD-002661,2025-03-09,Seoul,Home,9,,0.1
ORD-002662,2025-01-12,Seoul,Beauty,6,203155.0,0
ORD-002663,2025-04-26,Incheon,Food,9,188581.0,0
ORD-002664,2025-01-26,,Fashion,7,220583.0,0.1
ORD-002665,2025-02-25,Seoul,Food,4,138026.0,0
ORD-002666,2025-01-11,Incheon,Fashion,5,62999.0,0.1
ORD-002667,2025-03-07,Busan,Fashion,2,120054.0,0
ORD-002668,2025-02-12,Seoul,Electronics,9,38993.0,0
ORD-002669,2025-01-05,,Beauty,5,67878.0,0.05
ORD-002670,2025-04-10,,Home,4,279847.0,0.1
ORD-002671,2025-03-10,Seoul,Fashion,3,266273.0,0
ORD-002672,2025-03-24,Incheon,Fashion,6,42107.0,0
ORD-002673,2025-03-02,Gwangju,Home,3,264703.0,0.05
ORD-002674,2025-04-21,Seoul,Electronics,7,20768.0,0
ORD-002675,2025-03-24,Busan,Beauty,6,65078.0,0.15
ORD-002676,2025-01-27,Busan,Food,9,248993.0,0
ORD-002677,2025-03-17,Seoul,Fashion,6,238527.0,0
ORD-002678,2025-03-26,Incheon,Home,8,126936.0,0.05
ORD-002679,2025-02-14,Seoul,Food,7,19208.0,0.15
ORD-002680,2025-01-31,Daegu,Home,8,-15199.0,0.05
ORD-002681,2025-02-06,Incheon,Beauty,9,271788.0,0.1
ORD-002682,2025-02-03,Gwangju,Food,6,128819.0,0.1
ORD-002683,2025-02-20,Busan,Home,8,272517.0,0
ORD-002684,2025-03-19,Incheon,Food,1,36578.0,0
ORD-002685,2025-01-01,Gwangju,Fashion,7,58671.0,0
ORD-002686,2025-04-14,Seoul,Electronics,5,124860.0,0
ORD-002687,2025-03-29,Gwangju,Fashion,7,207638.0,0
ORD-002688,2025-02-20,Incheon,Fashion,6,57304.0,0.05
ORD-002689,2025-04-07,Busan,Electronics,8,13466.0,0.15
ORD-002690,2025-04-05,Gwangju,Fashion,2,115297.0,0.05
ORD-002691,2025-04-29,Busan,Food,7,266915.0,0
ORD-002692,2025-02-08,Gwangju,Food,10,13799.0,0
ORD-002693,2025-04-28,Seoul,Home,3,47020.0,0.15
ORD-002694,2025-04-25,Busan,Electronics,3,35331.0,0.05
ORD-002695,2025-04-29,Gwangju,Home,5,250427.0,0.15
ORD-002696,2025-02-04,Busan,Electronics,3,23193.0,0.15
ORD-002697,2025-02-19,Gwangju,Home,5,87395.0,0.1
ORD-002698,2025-01-10,Incheon,Home,6,294518.0,0.15
ORD-002699,2025-04-22,Daegu,Food,2,97710.0,0
ORD-002700,2025-01-31,Incheon,Electronics,9,97927.0,0
ORD-002701,2025-01-24,Gwangju,Food,7,15888.0,0.15
ORD-002702,2025-01-14,Seoul,Electronics,9,292651.0,0.05
ORD-002703,2025-04-25,Incheon,Beauty,4,130226.0,0.05
ORD-002704,2025-02-14,Busan,Fashion,871,100528.0,0.15
ORD-002705,2025-01-19,Seoul,Fashion,10,143956.0,0
ORD-002706,2025-03-21,Seoul,Home,5,27293.0,0
ORD-002707,2025-03-20,Daegu,Food,6,231886.0,0.15
ORD-002708,2025-01-16,Gwangju,Electronics,4,298287.0,0.1
ORD-002709,2025-01-19,Seoul,Home,2,200492.0,0
ORD-002710,2025-04-08,Incheon,Electronics,4,194499.0,0.05
ORD-002711,2025-04-20,Gwangju,Home,6,122883.0,0
ORD-002712,2025-02-15,Incheon,Home,10,285502.0,0.15
ORD-002713,2025-02-05,,Food,3,115806.0,0
ORD-002714,2025-04-20,Busan,Food,6,246272.0,0.1
ORD-002715,2025-03-10,Busan,Home,8,233784.0,0.05
ORD-002716,2025-03-14,Busan,Electronics,10,114715.0,0.1
ORD-002717,2025-03-23,Seoul,Beauty,10,251439.0,0
ORD-002718,2025-02-12,Gwangju,Electronics,6,138409.0,0
ORD-002719,2025-04-27,Incheon,Beauty,9,239585.0,0
ORD-002720,2025-04-09,Incheon,Beauty,1,299215.0,0
ORD-002721,2025-03-31,Seoul,Food,7,113428.0,0
ORD-002722,2025-01-24,Gwangju,Home,3,40094.0,0
ORD-002723,2025-01-04,Busan,Food,7,66496.0,0
ORD-002724,2025-01-31,Seoul,Fashion,10,256105.0,0.1
ORD-002725,2025-03-31,,Food,10,184893.0,0.05
ORD-002726,2025-01-22,Busan,Beauty,4,282740.0,0.1
ORD-002727,2025-03-02,,Food,9,,0.05
ORD-002728,2025-03-14,Seoul,Fashion,4,85139.0,0.15
ORD-002729,2025-03-29,Gwangju,Home,1,148511.0,0.1
ORD-002730,2025-02-22,,Beauty,3,201021.0,0.1
ORD-002731,2025-01-25,Busan,Beauty,1,148037.0,0
ORD-002732,2025-02-03,Busan,Food,7,63834.0,0.15
ORD-002733,2025-02-27,Incheon,Food,5,55027.0,0
ORD-002734,2025-02-03,Seoul,Home,2,28282.0,0
ORD-002735,2025-03-31,Busan,Food,2,239158.0,0
ORD-002736,2025-02-10,Seoul,Electronics,6,,0
ORD-002737,2025-04-16,Busan,Food,8,229878.0,0
ORD-002738,2025-01-20,Gwangju,Food,10,11355.0,0.1
ORD-002739,2025-01-12,Daegu,Food,9,169728.0,0
ORD-002740,2025-02-03,Gwangju,Beauty,1,183353.0,0
ORD-002741,2025-01-25,Gwangju,Food,10,251842.0,0
ORD-002742,2025-03-14,Incheon,Beauty,4,220592.0,0
ORD-002743,2025-02-28,Gwangju,Home,7,53343.0,0
ORD-002744,2025-04-17,Seoul,Food,8,234397.0,0
ORD-002745,2025-03-13,Gwangju,Fashion,4,111821.0,0
ORD-002746,2025-01-19,Daegu,Beauty,5,,0
ORD-002747,2025-04-06,Incheon,Food,1,136523.0,0
ORD-002748,2025-04-26,Seoul,Home,6,195804.0,0
ORD-002749,2025-04-08,Busan,Fashion,3,138971.0,0
ORD-002750,2025-03-21,Incheon,Fashion,3,83702.0,0.05
ORD-002751,2025-02-12,Gwangju,Beauty,2,176894.0,0.05
ORD-002752,2025-04-30,Busan,Home,2,226468.0,0.15
ORD-002753,2025-01-18,Gwangju,Food,6,202243.0,0.15
ORD-002754,2025-01-22,Daegu,Home,6,117876.0,0.15
ORD-002755,2025-02-27,Incheon,Fashion,7,142184.0,0.1
ORD-002756,2025-01-29,Busan,Fashion,5,218221.0,0.1
ORD-002757,2025-01-06,,Fashion,9,167221.0,0.15
ORD-002758,2025-04-27,Incheon,Electronics,8,87675.0,0.15
ORD-002759,2025-02-06,Busan,Food,5,192859.0,0.05
ORD-002760,2025-01-30,Busan,Food,1,247612.0,0
ORD-002761,2025-02-28,Busan,Home,6,127686.0,0.15
ORD-002762,2025-03-22,Gwangju,Home,5,72528.0,0
ORD-002763,2025-02-23,Incheon,Beauty,3,274234.0,0
ORD-002764,2025-03-14,Gwangju,Home,2,,0
ORD-002765,2025-02-01,Incheon,Fashion,4,176463.0,0
ORD-002766,2025-03-03,Gwangju,Food,2,35096.0,0
ORD-002767,2025-01-17,Incheon,Electronics,9,181466.0,0.05
ORD-002768,2025-01-13,Busan,Home,7,89434.0,0.15
ORD-002769,2025-01-30,Seoul,Home,1,57435.0,0
ORD-002770,2025-02-24,Seoul,Beauty,859,273560.0,0
ORD-002771,2025-03-15,Busan,Electronics,9,60051.0,0
ORD-002772,2025-05-01,Busan,Food,5,164069.0,0.1
ORD-002773,2025-04-07,Seoul,Beauty,3,256723.0,0
ORD-002774,2025-04-05,Incheon,Home,2,278557.0,0.1
ORD-002775,2025-01-26,Seoul,Fashion,5,106282.0,0.05
ORD-002776,2025-04-28,Busan,Food,4,109349.0,0
ORD-002777,2025-01-03,,Electronics,2,53327.0,0
ORD-002778,2025-01-12,Busan,Home,8,125131.0,0
ORD-002779,2025-04-04,Daegu,Fashion,6,291609.0,0.1
ORD-002780,2025-02-19,Seoul,Home,5,98455.0,0
ORD-002781,2025-04-29,Gwangju,Home,6,162149.0,0.05
ORD-002782,2025-01-10,Incheon,Fashion,5,105669.0,0
ORD-002783,2025-03-21,Busan,Electronics,1,129884.0,0.05
ORD-002784,2025-04-13,Incheon,Fashion,4,,0
ORD-002785,2025-02-22,Busan,Electronics,5,116655.0,0.1
ORD-002786,2025-01-23,Seoul,Electronics,6,154427.0,0
ORD-002787,2025-04-06,Seoul,Food,1,79445.0,0
ORD-002788,2025-01-23,Daegu,Beauty,6,171655.0,0.1
ORD-002789,2025-02-07,Daegu,Beauty,9,234823.0,0.05
ORD-002790,2025-04-03,Daegu,Food,10,251284.0,0
ORD-002791,2025-01-04,Daegu,Electronics,1,218392.0,0.1
ORD-002792,2025-03-08,Gwangju,Electronics,10,63434.0,0.05
ORD-002793,2025-03-27,Incheon,Beauty,4,116801.0,0
ORD-002794,2025-04-20,Seoul,Fashion,8,89677.0,0
ORD-002795,2025-03-08,Incheon,Fashion,9,54492.0,0
ORD-002796,2025-03-03,Seoul,Beauty,6,47298.0,0.15
ORD-002797,2025-03-27,Seoul,Food,2,12859.0,0
ORD-002798,2025-04-04,Incheon,Electronics,4,261983.0,0.1
ORD-002799,2025-01-16,Seoul,Electronics,10,132967.0,0.05
ORD-002800,2025-03-08,Incheon,Beauty,6,289978.0,0
ORD-002801,2025-03-03,Incheon,Fashion,10,249744.0,0
ORD-002802,2025-03-01,Incheon,Beauty,3,115976.0,0.05
ORD-002803,2025-03-23,Seoul,Electronics,1,70409.0,0.1
ORD-002804,2025-03-16,Incheon,Beauty,10,283006.0,0.15
ORD-002805,2025-04-13,Incheon,Fashion,8,146609.0,0.1
ORD-002806,2025-01-12,Daegu,Home,2,42528.0,0.05
ORD-002807,2025-01-29,Busan,Electronics,1,118907.0,0
ORD-002808,2025-01-04,Daegu,Food,5,100670.0,0
ORD-002809,2025-01-13,Busan,Electronics,2,281859.0,0
ORD-002810,2025-02-15,Daegu,Fashion,6,89817.0,0
ORD-002811,2025-03-07,Seoul,Home,2,234319.0,0
ORD-002812,2025-02-01,Seoul,Beauty,5,-80750.0,0.15
ORD-002813,2025-01-13,Seoul,Beauty,10,,0.1
ORD-002814,2025-01-14,Busan,Home,4,201038.0,0
ORD-002815,2025-03-10,Daegu,Fashion,7,21056.0,0
ORD-002816,2025-01-02,Seoul,Electronics,7,208067.0,0.05
ORD-002817,2025-03-23,Daegu,Food,4,219202.0,0
